,SITE,B/L Number,B/L Weight (LB),Freight Amount ($),Truck Appt. Time,State,Ship to City,Ship to Customer,Order Number,Order Item,CSR,Freight Term,Unshipped Weight (Lb),Product Code,Pick Weight (Lb),Number of Pallet,Pickup By,Carrier ID,Arrange By,Unit Freight (cent/Lb),Waybill Number,Sales Code,Transportation Code,Transaction Type,Product Group,report_run,report_hour,report_date,Truck Appointment Date,PickUp Date,Require Date,Schedule Date,Change Date,file_name,index,City,Latitude,Longitude
882,PFCH,W4C0620,29661.0,1770.12,10:00:00,FL,TAMPA,QUICK PACK,W400839,2.0,EV,P,1259.0,EPB0801975000QA02-40,1261.0,1,IPAMMK0F,MATSON-AM,PFCHAA0F,5.97,,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-27,2024-03-08,2024-03-11,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,167.0,TAMPA,27.9516896,-82.4587527
883,PFCH,W4C0620,29661.0,1770.12,10:00:00,FL,TAMPA,QUICK PACK,W400620,1.0,EV,P,5804.84,PSB0301501476QA02-168P,7136.0,16,IPAMMK0F,MATSON-AM,PFCHAA0F,5.97,,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-29,2024-03-01,2024-03-01,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,167.0,TAMPA,27.9516896,-82.4587527
884,PFCH,W4C0620,29661.0,1770.12,10:00:00,FL,TAMPA,QUICK PACK,W400839,1.0,EV,P,19470.0,EHB0552956000QA02-25,19480.0,20,IPAMMK0F,MATSON-AM,PFCHAA0F,5.97,,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-03-04,2024-03-08,2024-03-11,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,167.0,TAMPA,27.9516896,-82.4587527
885,PFCH,W400465,21623.0,0.0,,GA,BUFORD,CROWN PACKAGING,W400465,1.0,SV,P,10281.6,ELB0512009000C150-40,10283.0,7,IPAMMK0M,,,0.0,,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-12,2024-03-06,2024-03-06,2024-02-26,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,173.0,BUFORD,34.1206564,-84.0043513
886,PFCH,W400465,21623.0,0.0,,GA,BUFORD,CROWN PACKAGING,W400465,2.0,SV,P,11340.0,EHB0632005000C150-50,11340.0,9,IPAMMK0M,,,0.0,,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-12,2024-03-06,2024-03-06,2024-02-26,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,173.0,BUFORD,34.1206564,-84.0043513
887,PFCH,W400607,39940.0,2346.93,10:00:00,MA,WEST SPRINGFIELD,CARTER-MCLEOD PAPER & PACKAGING,W400607,2.0,JWO,P,37067.52,EHB1201973500AM-40,37072.0,28,CMHQAA7K,MATSON-AM,PFCHAA0F,5.88,,SWLD,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-03-04,2024-03-05,2024-03-05,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
888,PFCH,W400607,39940.0,2346.93,10:00:00,MA,WEST SPRINGFIELD,CARTER-MCLEOD PAPER & PACKAGING,W400607,3.0,JWO,P,2868.32,EHB0701976500AM-40,2868.0,2,CMHQAA7K,MATSON-AM,PFCHAA0F,5.88,,SWLD,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-03-04,2024-03-05,2024-03-05,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
889,PFCH,W400613,32994.0,500.0,10:00:00,NC,COLFAX,AMERICAN DIVERSITY /C/O OF AVGOL,W400613,1.0,CY,P,32985.68,EHB1151973500AM-40,10152.0,8,IPHQMK95,MATSON-AM,PFCHAA0F,1.52,,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-03-01,2024-02-23,2024-02-23,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,214.0,COLFAX,36.1124775,-80.0151116
890,PFCH,W400613,32994.0,500.0,10:00:00,NC,COLFAX,AMERICAN DIVERSITY /C/O OF AVGOL,W400613,1.0,CY,P,32985.68,EHB1151973500AM-40,20304.0,16,IPHQMK43,MATSON-AM,PFCHAA0F,1.52,,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-03-02,2024-02-23,2024-02-23,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,214.0,COLFAX,36.1124775,-80.0151116
891,PFCH,W400613,32994.0,500.0,10:00:00,NC,COLFAX,AMERICAN DIVERSITY /C/O OF AVGOL,W400613,1.0,CY,P,32985.68,EHB1151973500AM-40,2538.0,2,PFCHAA0F,MATSON-AM,PFCHAA0F,1.52,,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-03-04,2024-02-23,2024-02-23,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,214.0,COLFAX,36.1124775,-80.0151116
892,PFCH,W400643,33988.0,809.64,10:00:00,NC,ROCKY MOUNT,CIR FLEXIBLE PACKAGING(WAREHOSE),W400643,1.0,CY,P,13002.0,ELB0441977500CD57-50,13000.0,10,IPHQMK95,DLT-AM,PFCHAA0F,2.38,,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-18,2024-03-05,2024-03-05,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,216.0,ROCKY MOUNT,35.9382103,-77.7905339
893,PFCH,W400643,33988.0,809.64,10:00:00,NC,ROCKY MOUNT,CIR FLEXIBLE PACKAGING(WAREHOSE),W400643,2.0,CY,P,8850.81,AM10391979000CD57-40,8848.0,8,IPHQMK95,DLT-AM,PFCHAA0F,2.38,,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-19,2024-03-05,2024-03-05,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,216.0,ROCKY MOUNT,35.9382103,-77.7905339
894,PFCH,W400643,33988.0,809.64,10:00:00,NC,ROCKY MOUNT,CIR FLEXIBLE PACKAGING(WAREHOSE),W400643,4.0,CY,P,7680.0,EPB0802005000CD57-40,7680.0,6,IPHQMK95,DLT-AM,PFCHAA0F,2.38,,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-21,2024-03-05,2024-03-05,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,216.0,ROCKY MOUNT,35.9382103,-77.7905339
895,PFCH,W400643,33988.0,809.64,10:00:00,NC,ROCKY MOUNT,CIR FLEXIBLE PACKAGING(WAREHOSE),W400643,3.0,CY,P,4463.42,PSB0301501476CD57-168P,2230.0,5,IPHQMK95,DLT-AM,PFCHAA0F,2.38,,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-27,2024-03-05,2024-03-05,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,216.0,ROCKY MOUNT,35.9382103,-77.7905339
896,PFCH,W400643,33988.0,809.64,10:00:00,NC,ROCKY MOUNT,CIR FLEXIBLE PACKAGING(WAREHOSE),W400643,3.0,CY,P,4463.42,PSB0301501476CD57-168P,2230.0,5,IPHQPD12,DLT-AM,PFCHAA0F,2.38,,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-28,2024-03-05,2024-03-05,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,216.0,ROCKY MOUNT,35.9382103,-77.7905339
897,PFCH,W400683,2272.0,0.0,,KY,ERLANGER,NEWLY WEDS FOODS,W400683,1.0,JUS,P,2272.0,AMB-2071-BLUE,2272.0,2,CMHQAA7T,,,0.0,,PFSS,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-29,2024-03-06,2024-03-06,2024-02-29,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,228.0,ERLANGER,39.0167275,-84.6007773
898,PFCH,W400759,23192.0,0.0,08:00:00,NC,BUTNER,FOOD LION DC#9,W400759,1.0,JZU,F,23209.8,PSB0301501968F181A-126P,4906.0,11,IPHQMK95,CPU,PFCHAA0F,0.0,W400759,SWMR,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-11,2024-02-21,2024-03-11,2024-03-11,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,229.0,BUTNER,36.1320892,-78.7566714
899,PFCH,W400759,23192.0,0.0,08:00:00,NC,BUTNER,FOOD LION DC#9,W400759,1.0,JZU,F,23209.8,PSB0301501968F181A-126P,18286.0,41,CMHQAA6A,CPU,PFCHAA0F,0.0,W400759,SWMR,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-11,2024-02-28,2024-03-11,2024-03-11,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,229.0,BUTNER,36.1320892,-78.7566714
900,PFCH,W400784,26627.0,0.0,,ME,WINTHROP,PROGRESSIVE DISTIBUTORS,W400785,1.0,JZU,P,5664.0,EHB0802956000AM-20,5665.0,5,CMHQAA6A,,,0.0,,SWMR,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-14,2024-03-15,2024-03-15,2024-02-26,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,230.0,WINTHROP,44.3050332,-69.9769721
901,PFCH,W400784,26627.0,0.0,,ME,SOUTH PORTLAND,HANNAFORD BROTHERS-DC GROCERY,W400784,1.0,JZU,P,20978.09,PSB0301501968F181C-126P,3122.0,7,IPHQMK95,,,0.0,,SWMR,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-22,2024-03-15,2024-03-15,2024-02-26,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,231.0,SOUTH PORTLAND,43.6414716,-70.2408811
902,PFCH,W400784,26627.0,0.0,,ME,SOUTH PORTLAND,HANNAFORD BROTHERS-DC GROCERY,W400784,1.0,JZU,P,20978.09,PSB0301501968F181C-126P,17840.0,40,CMHQAA6A,,,0.0,,SWMR,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-26,2024-03-15,2024-03-15,2024-02-26,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,231.0,SOUTH PORTLAND,43.6414716,-70.2408811
903,PFCH,W400797,37050.0,0.0,,PA,MOUNTVILLE,ADUSA DISTRIBUTION CENTER# 74200,W400797,1.0,JZU,P,37038.14,HBT180450450AM-48,37050.0,26,CMHQAA6A,,,0.0,,SWMR,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-27,2024-03-06,2024-03-06,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,232.0,MOUNTVILLE,40.0392642,-76.4307964
904,PFCH,W400808,14890.0,0.0,,VA,WEYERS CAVE,WEYERS CAVE SUPPLYONE,W400808,1.0,CY,P,14893.2,EHB0631977500AM-40,14890.0,10,IPHQMK43,,,0.0,,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-05,2024-03-05,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
905,PFCH,W400843,10012.0,0.0,,NC,CHARLOTTE,APEX CONVERTING & PACKAGING,W400843,4.0,EV,F,3611.52,HLP115450450AM-64,3612.0,3,IPAMMK0F,CPU,PFCHAA0F,0.0,W400843,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-02-29,2024-02-26,2024-03-08,2024-03-11,2024-02-26,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,57.0,CHARLOTTE,35.2270869,-80.8431267
906,PFCH,W400843,10012.0,0.0,,NC,CHARLOTTE,APEX CONVERTING & PACKAGING,W400843,5.0,EV,F,6400.0,EPB0802005000AM-40,6400.0,5,IPAMMK0F,CPU,PFCHAA0F,0.0,W400843,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-02-29,2024-02-26,2024-03-08,2024-03-11,2024-02-26,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,57.0,CHARLOTTE,35.2270869,-80.8431267
907,PFCH,W400844,12335.0,0.0,,NC,CHARLOTTE,TARHEEL PAPER & SUPPLY CO.,W400844,5.0,EV,F,765.15,PSB0301501476AM-36,766.0,2,IPHQMK95,CPU,PFCHAA0F,0.0,W400844,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-02-29,2024-02-24,2024-03-08,2024-03-08,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,57.0,CHARLOTTE,35.2270869,-80.8431267
908,PFCH,W400844,12335.0,0.0,,NC,CHARLOTTE,TARHEEL PAPER & SUPPLY CO.,W400844,2.0,EV,F,2773.76,EHB0551978000AM-40,2774.0,2,IPAMMK0F,CPU,PFCHAA0F,0.0,W400844,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-02-29,2024-02-26,2024-03-08,2024-03-08,2024-02-26,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,57.0,CHARLOTTE,35.2270869,-80.8431267
909,PFCH,W400844,12335.0,0.0,,NC,CHARLOTTE,TARHEEL PAPER & SUPPLY CO.,W400844,3.0,EV,F,7722.4,EHB0701975000AM-40,7721.0,7,IPAMMK0F,CPU,PFCHAA0F,0.0,W400844,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-02-29,2024-02-26,2024-03-08,2024-03-08,2024-02-26,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,57.0,CHARLOTTE,35.2270869,-80.8431267
910,PFCH,W400844,12335.0,0.0,,NC,CHARLOTTE,TARHEEL PAPER & SUPPLY CO.,W400844,4.0,EV,F,1073.8,EHB0702956500AM-20,1074.0,1,IPAMMK0F,CPU,PFCHAA0F,0.0,W400844,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-02-29,2024-02-26,2024-03-08,2024-03-08,2024-02-26,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,57.0,CHARLOTTE,35.2270869,-80.8431267
911,PFCH,W400850,5415.0,0.0,,NJ,SPRINGFIELD,RING CONTAINER - SPRINGFIELD,W400850,1.0,JZU,P,5416.2,ELB0512959000AM-20,5415.0,5,CMHQAA6A,,,0.0,,SWMR,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-20,2024-03-06,2024-03-06,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,219.0,SPRINGFIELD,40.7016937,-74.3222146
912,PFCH,W400862,11199.0,0.0,,NC,DURHAM,BRAME SPECIALTY COMPANY,W400773,1.0,JZU,P,765.15,PSB0301501476AM-36,766.0,2,IPHQMK95,,,0.0,,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-24,2024-03-14,2024-03-14,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,146.0,DURHAM,35.9940329,-78.898619
913,PFCH,W400862,11199.0,0.0,,NC,DURHAM,BRAME SPECIALTY COMPANY,W400533,3.0,JZU,P,2868.32,EHB0701976500AM-40,2868.0,2,CMHQAA6A,,,0.0,,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-02-29,2024-03-03,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,146.0,DURHAM,35.9940329,-78.898619
914,PFCH,W400862,11199.0,0.0,,NC,DURHAM,BRAME SPECIALTY COMPANY,W400862,2.0,JZU,P,7564.52,EHB0801976000AM-40,7565.0,5,CMHQAA6A,,,0.0,,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-02-29,2024-03-08,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,146.0,DURHAM,35.9940329,-78.898619
915,PFCH,W400878,7770.0,0.0,,NC,RALEIGH,INVENTORY MANAGEMENT- ALLIANCE PKG,W400878,1.0,CY,P,1333.29,ELB0471979000AM-40,1333.0,1,IPHQMK43,,,0.0,,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-13,2024-03-13,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
916,PFCH,W400878,7770.0,0.0,,NC,RALEIGH,INVENTORY MANAGEMENT- ALLIANCE PKG,W400878,3.0,CY,P,3915.34,HLP140400450AM-64,3915.0,3,IPHQMK43,,,0.0,,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-13,2024-03-13,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
917,PFCH,W400878,7770.0,0.0,,NC,RALEIGH,INVENTORY MANAGEMENT- ALLIANCE PKG,W400878,4.0,CY,P,2521.6,EPB0801975000AM-40,2522.0,2,IPHQMK43,,,0.0,,SWDL,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-13,2024-03-13,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
918,PFCH,W400901,2894.0,0.0,,IL,EL PASO,AMERICAN BUILDINGS,W400901,1.0,EV,P,2893.53,ELB0511979000AM-40,2894.0,2,IPAMMK0M,,,0.0,,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-01,2024-03-10,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
919,PFCH,W400977,5956.0,0.0,,OH,HEBRON,MID STATE WAREHOUSES INC,W400977,1.0,EV,P,5957.28,ELB0631977500AM-40,5956.0,4,IPAMMK0F,,,0.0,,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-12,2024-03-12,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
920,PFCH,W400981,1418.0,0.0,,MO,SCOTT CITY,BUCHHEIT LOGISTICS,W400981,1.0,SV,P,1418.4,EPB0901975000AM-40,1418.0,1,IPAMMK0M,,,0.0,,SWMN,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-27,2024-03-01,2024-03-01,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,234.0,SCOTT CITY,37.2167175,-89.5245336
921,PFCH,W400990,24040.0,2159.4,11:00:00,FL,MIAMI,THE APOLLO GROUP,W400990,1.0,EV,P,24034.0,ELB0611975000AM-50,24040.0,20,IPAMMK0F,PDI-AM,PFCHAA0F,8.98,,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-03-04,2024-03-04,2024-03-16,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,114.0,MIAMI,25.7616798,-80.1917902
922,PFCH,W400991,6690.0,0.0,,NY,SCHODACK LANDING,HANNAFORD SCHODACK DC GROCERY,W400991,1.0,JZU,P,23209.8,PSB0301501968F181C-126P,6690.0,15,CMHQAA6A,,,0.0,,SWMR,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-15,2024-03-15,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
923,PFCH,W400995,23192.0,0.0,,SC,ELLOREE,FOOD LION DC-30,W400995,1.0,JZU,P,23209.8,PSB0301501968F181A-126P,23192.0,52,CMHQAA6A,,,0.0,,SWMR,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-15,2024-03-15,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
924,PFCH,W401003,5560.0,0.0,,GA,ELLABELL,KDC GA CORPORATION,W401003,1.0,JWO,P,5560.12,EHB0631977000AM-40,5560.0,4,CMHQAA7K,,,0.0,,SWLD,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-26,2024-03-26,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
925,PFCH,W401007,4381.0,0.0,,KY,LOUISVILLE,SYSCO LOUISVILLE  011,W401007,1.0,JZU,P,4384.05,PSB0301701968AM-84P,4381.0,13,CMHQAA6A,,,0.0,,SWSP,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-13,2024-03-13,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,116.0,LOUISVILLE,38.2526647,-85.7584557
926,PFCH,W401011,4539.0,0.0,,CT,WEST HAVEN,GLANBIA NUTRITIONALS,W401011,1.0,EV,P,4538.88,EHB0801976000AM-40,4539.0,3,IPAMMK0F,,,0.0,,SWZU,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-08,2024-03-16,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
927,PFCH,W401031,5280.0,0.0,,MI,BATTLE CREEK,"BINGER SHIPPING SUPPLIES, INC.",W401031,3.0,JNF,P,2253.68,AM1-19755,2254.0,2,CMHQAA0C,,,0.0,,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-26,2024-03-26,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
928,PFCH,W401031,5280.0,0.0,,MI,BATTLE CREEK,"BINGER SHIPPING SUPPLIES, INC.",W401031,4.0,JNF,P,3025.92,EHB0801976000AM-40,3026.0,2,CMHQAA0C,,,0.0,,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-26,2024-03-26,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
929,PFCH,W401035,2942.0,0.0,,TN,NASHVILLE,CHAIRMAN'S FOODS,W401035,1.0,EV,P,2942.72,HLP140450450AM-64,2942.0,2,IPAMMK0F,,,0.0,,SWCG,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-12,2024-03-17,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
930,PFCH,W401041,7170.0,0.0,,ME,LEWISTON,BUTLER BROS. INDUSTRIAL SUPPLIERS,W401041,1.0,JWO,P,7170.8,EPB0701976500AM-40,7170.0,5,IPHQPD12,,,0.0,,SWLD,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-29,2024-03-05,2024-03-05,2024-02-29,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,235.0,LEWISTON,44.100351,-70.2147764
931,PFCH,W401054,27768.0,0.0,,TN,PORTLAND,PEYTON'S MID SOUTH,W401054,1.0,JZU,P,27762.84,HLP115400450AM-64,27768.0,26,CMHQAA6A,,,0.0,,SWMR,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-03-08,2024-03-08,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,225.0,PORTLAND,36.580115,-86.5138612
932,PFCH,W401060,7445.0,0.0,,VA,GLASGOW,"MOHAWK INDUSTRIES, INC LEE'S CARPET DIST",W401060,1.0,EV,P,7446.6,ELB0631977500AM-40,7445.0,5,IPAMMK0F,,,0.0,,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-08,2024-03-18,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
933,PFCH,W401062,9662.0,0.0,,TN,GALLATIN,"ASSOCIATE PACKAGING, INC",W401062,1.0,EV,P,5043.2,EHB0801975000AM-40,5044.0,4,IPAMMK0F,,,0.0,,SWCG,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-03-08,2024-03-18,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,185.0,GALLATIN,36.3883432,-86.4463663
934,PFCH,W401062,9662.0,0.0,,TN,GALLATIN,"ASSOCIATE PACKAGING, INC",W401062,2.0,EV,P,1300.2,ELB0551976000AM-50,1300.0,1,IPAMMK0F,,,0.0,,SWCG,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-03-08,2024-03-08,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,185.0,GALLATIN,36.3883432,-86.4463663
935,PFCH,W401062,9662.0,0.0,,TN,GALLATIN,"ASSOCIATE PACKAGING, INC",W401062,3.0,EV,P,3317.76,HCB0801801500AM-48,3318.0,2,IPAMMK0F,,,0.0,,SWCG,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-03-08,2024-03-08,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,185.0,GALLATIN,36.3883432,-86.4463663
936,PFCH,W401065,2408.0,0.0,,NC,HAMLET,RSI - ROCKINGHAM,W401065,1.0,JUS,P,2407.68,HLP115450450AM-64,2408.0,2,CMHQAA7T,,,0.0,,SWJV,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-06,2024-03-06,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,68.0,HAMLET,34.8848775,-79.6942222
937,PFCH,W401081,19270.0,922.48,12:00:00,GA,COLLEGE PARK,SOUTHEASTERN PAPER GROUP - ATLANTA,W401019,2.0,EV,P,6018.72,HLP115450450S263-64,6020.0,5,IPAMMK0F,DLT-AM,PFCHAA0F,4.79,,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-03-04,2024-03-12,2024-03-17,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
938,PFCH,W401081,19270.0,922.48,12:00:00,GA,COLLEGE PARK,SOUTHEASTERN PAPER GROUP - ATLANTA,W401019,3.0,EV,P,674.46,PSB0301701968AM-84P,674.0,2,IPAMMK0F,DLT-AM,PFCHAA0F,4.79,,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-03-04,2024-03-12,2024-03-17,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
